ID,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,UsuarioID,MANTENIMIENTO_ID,NIVEL_ESCALAMIENTO,TIEMPO_RESOLUCION
16302,mal funcionamiento,2023-12-29T00:00:00.000000Z,abierta,['488-92-2085'],['mnt-01454'],alto,16302-ESTADO-abierta
16303,vandalismo,2024-08-31T00:00:00.000000Z,abierta,['532-22-1574'],['mnt-11863'],bajo,16303-ESTADO-abierta
16304,desgaste,2024-03-30T00:00:00.000000Z,cerrada,['136-14-0518'],['mnt-09879'],muy alto,49
16305,desgaste,2024-10-08T00:00:00.000000Z,cerrada,['932-90-8753'],['mnt-05500'],muy alto,261
16306,rotura,2024-03-21T00:00:00.000000Z,cerrada,['632-00-0853'],['mnt-10215'],medio,49
16307,rotura,2024-03-19T00:00:00.000000Z,cerrada,['037-23-1905'],['mnt-12149'],medio,118
16308,vandalismo,2024-08-04T00:00:00.000000Z,cerrada,['520-96-8108'],"['mnt-00699', 'mnt-08823', 'mnt-13783']",bajo,29
16309,vandalismo,2024-09-15T00:00:00.000000Z,cerrada,['488-89-2386'],"['mnt-03065', 'mnt-09783']",bajo,37
16310,rotura,2024-07-22T00:00:00.000000Z,abierta,['606-44-5841'],['mnt-00258'],medio,16310-ESTADO-abierta
16311,rotura,2023-10-28T00:00:00.000000Z,cerrada,['891-25-4390'],"['mnt-09080', 'mnt-11945']",medio,252
16312,mal funcionamiento,2024-05-31T00:00:00.000000Z,cerrada,['364-49-0331'],['mnt-00590'],alto,53
16313,rotura,2024-08-07T00:00:00.000000Z,abierta,['901-30-7322'],['mnt-08288'],medio,16313-ESTADO-abierta
16314,vandalismo,2024-10-12T00:00:00.000000Z,cerrada,['290-79-1853'],['mnt-02560'],bajo,252
16315,desgaste,2023-10-22T00:00:00.000000Z,cerrada,['109-67-2193'],['mnt-10493'],muy alto,191
16316,rotura,2024-03-05T00:00:00.000000Z,cerrada,['408-70-1446'],"['mnt-07457', 'mnt-07483']",medio,44
16317,desgaste,2023-11-26T00:00:00.000000Z,abierta,['554-31-7805'],['mnt-07292'],muy alto,16317-ESTADO-abierta
16318,vandalismo,2024-07-27T00:00:00.000000Z,cerrada,['824-28-0341'],['mnt-14433'],bajo,60
16319,rotura,2024-06-29T00:00:00.000000Z,cerrada,['721-22-6954'],['mnt-03678'],medio,44
16320,rotura,2023-11-30T00:00:00.000000Z,cerrada,['772-49-5358'],['mnt-08973'],medio,266
16321,rotura,2024-07-07T00:00:00.000000Z,abierta,['718-62-8481'],['mnt-10359'],medio,16321-ESTADO-abierta
16322,rotura,2024-03-04T00:00:00.000000Z,cerrada,['688-55-7218'],"['mnt-04550', 'mnt-08872']",medio,84
16323,desgaste,2024-10-05T00:00:00.000000Z,cerrada,['647-10-5458'],['mnt-14615'],muy alto,230
16324,rotura,2024-05-17T00:00:00.000000Z,abierta,['956-46-5118'],['mnt-13029'],medio,16324-ESTADO-abierta
16325,vandalismo,2023-11-22T00:00:00.000000Z,abierta,['562-67-7010'],['mnt-07327'],bajo,16325-ESTADO-abierta
16326,mal funcionamiento,2024-07-23T00:00:00.000000Z,cerrada,['328-72-1937'],['mnt-02089'],alto,13
16327,rotura,2024-02-23T00:00:00.000000Z,abierta,['850-58-0320'],['mnt-12850'],medio,16327-ESTADO-abierta
16328,mal funcionamiento,2024-08-31T00:00:00.000000Z,cerrada,['281-88-1844'],['mnt-04387'],alto,118
16329,desgaste,2024-09-19T00:00:00.000000Z,cerrada,['194-75-7377'],"['mnt-00081', 'mnt-12238']",muy alto,15
16330,rotura,2023-10-22T00:00:00.000000Z,abierta,['736-12-2698'],['mnt-11519'],medio,16330-ESTADO-abierta
16331,mal funcionamiento,2024-01-09T00:00:00.000000Z,abierta,['375-48-2919'],['mnt-00211'],alto,16331-ESTADO-abierta
16332,vandalismo,2024-02-10T00:00:00.000000Z,abierta,['984-43-4369'],"['mnt-01848', 'mnt-10449']",bajo,16332-ESTADO-abierta
16333,rotura,2024-02-15T00:00:00.000000Z,cerrada,['300-81-8952'],['mnt-08720'],medio,204
16334,rotura,2024-09-19T00:00:00.000000Z,cerrada,['307-69-0780'],['mnt-13641'],medio,93
16335,vandalismo,2024-03-26T00:00:00.000000Z,abierta,['715-94-8164'],['mnt-06108'],bajo,16335-ESTADO-abierta
16336,desgaste,2024-06-08T00:00:00.000000Z,cerrada,['179-05-6608'],"['mnt-04633', 'mnt-13657']",muy alto,116
16337,vandalismo,2024-07-20T00:00:00.000000Z,cerrada,['324-43-7457'],['mnt-05016'],bajo,169
16338,desgaste,2023-11-26T00:00:00.000000Z,cerrada,['514-48-1389'],['mnt-03630'],muy alto,26
16339,mal funcionamiento,2024-09-19T00:00:00.000000Z,cerrada,['914-65-8043'],['mnt-06949'],alto,263
16340,mal funcionamiento,2024-03-13T00:00:00.000000Z,cerrada,['254-69-7561'],['mnt-14663'],alto,80
16341,vandalismo,2024-06-18T00:00:00.000000Z,cerrada,['768-62-6556'],['mnt-06807'],bajo,70
16342,rotura,2024-09-03T00:00:00.000000Z,cerrada,['693-07-1075'],"['mnt-06491', 'mnt-07027']",medio,318
16343,rotura,2024-12-10T00:00:00.000000Z,abierta,['240-57-4585'],['mnt-04378'],medio,16343-ESTADO-abierta
16344,rotura,2024-04-13T00:00:00.000000Z,cerrada,['343-62-4130'],['mnt-14219'],medio,10
16345,vandalismo,2024-01-05T00:00:00.000000Z,cerrada,['104-84-8401'],"['mnt-13494', 'mnt-14240']",bajo,117
16346,rotura,2024-04-08T00:00:00.000000Z,abierta,['092-70-0241'],['mnt-14387'],medio,16346-ESTADO-abierta
16347,desgaste,2024-02-01T00:00:00.000000Z,cerrada,['315-82-2471'],['mnt-04387'],muy alto,94
16348,mal funcionamiento,2024-02-19T00:00:00.000000Z,cerrada,['148-50-3103'],['mnt-13919'],alto,220
16349,mal funcionamiento,2024-08-24T00:00:00.000000Z,cerrada,['748-17-4515'],['mnt-00070'],alto,152
16350,vandalismo,2024-09-14T00:00:00.000000Z,abierta,['244-74-6838'],['mnt-05641'],bajo,16350-ESTADO-abierta
16351,vandalismo,2024-04-26T00:00:00.000000Z,abierta,['127-26-2921'],['mnt-01111'],bajo,16351-ESTADO-abierta
16352,mal funcionamiento,2024-06-21T00:00:00.000000Z,abierta,['368-73-1706'],['mnt-09419'],alto,16352-ESTADO-abierta
16353,vandalismo,2024-04-07T00:00:00.000000Z,abierta,['725-95-7752'],['mnt-13468'],bajo,16353-ESTADO-abierta
16354,desgaste,2024-02-14T00:00:00.000000Z,abierta,['681-76-1685'],['mnt-00007'],muy alto,16354-ESTADO-abierta
16355,vandalismo,2024-06-06T00:00:00.000000Z,cerrada,['120-50-8460'],['mnt-08550'],bajo,1
16356,vandalismo,2023-11-15T00:00:00.000000Z,cerrada,['932-92-0467'],['mnt-03793'],bajo,8
16357,desgaste,2024-07-29T00:00:00.000000Z,cerrada,['604-56-8223'],['mnt-09587'],muy alto,7
16358,desgaste,2023-11-23T00:00:00.000000Z,cerrada,['715-25-8843'],['mnt-05559'],muy alto,149
16359,desgaste,2023-10-22T00:00:00.000000Z,cerrada,['690-10-8990'],"['mnt-13638', 'mnt-13734']",muy alto,278
16360,rotura,2024-06-24T00:00:00.000000Z,cerrada,['862-82-6180'],['mnt-05691'],medio,95
16361,desgaste,2023-12-28T00:00:00.000000Z,cerrada,['157-45-5985'],['mnt-04524'],muy alto,45
16362,mal funcionamiento,2024-10-06T00:00:00.000000Z,abierta,['398-19-7654'],"['mnt-04243', 'mnt-08982']",alto,16362-ESTADO-abierta
16363,mal funcionamiento,2024-03-05T00:00:00.000000Z,cerrada,['253-56-8096'],['mnt-14395'],alto,115
16364,mal funcionamiento,2024-01-15T00:00:00.000000Z,cerrada,['772-39-9393'],['mnt-12709'],alto,136
16365,vandalismo,2024-04-02T00:00:00.000000Z,abierta,['121-83-9578'],['mnt-02894'],bajo,16365-ESTADO-abierta
16366,mal funcionamiento,2023-11-21T00:00:00.000000Z,cerrada,['704-83-3310'],['mnt-06889'],alto,282
16367,desgaste,2023-12-31T00:00:00.000000Z,cerrada,['948-35-8329'],['mnt-04102'],muy alto,199
16368,vandalismo,2024-07-02T00:00:00.000000Z,cerrada,['182-28-2233'],['mnt-10666'],bajo,83
16369,rotura,2024-09-13T00:00:00.000000Z,abierta,['397-51-9698'],['mnt-09849'],medio,16369-ESTADO-abierta
16370,rotura,2024-02-09T00:00:00.000000Z,cerrada,['536-57-8753'],"['mnt-11297', 'mnt-14831']",medio,119
16371,vandalismo,2024-03-09T00:00:00.000000Z,cerrada,['682-66-9120'],['mnt-07412'],bajo,109
16372,rotura,2024-05-24T00:00:00.000000Z,cerrada,['032-19-6328'],['mnt-11110'],medio,9
16373,mal funcionamiento,2024-09-03T00:00:00.000000Z,cerrada,['259-90-9123'],['mnt-08925'],alto,17
16374,rotura,2024-07-17T00:00:00.000000Z,cerrada,['780-24-0390'],['mnt-14273'],medio,72
16375,rotura,2024-08-01T00:00:00.000000Z,abierta,['176-42-0521'],"['mnt-04576', 'mnt-10566', 'mnt-11723']",medio,16375-ESTADO-abierta
16376,vandalismo,2023-12-25T00:00:00.000000Z,cerrada,['158-87-8391'],['mnt-07211'],bajo,45
16377,desgaste,2024-07-10T00:00:00.000000Z,cerrada,['545-30-7902'],['mnt-04226'],muy alto,185
16378,desgaste,2024-03-29T00:00:00.000000Z,cerrada,['359-07-5746'],"['mnt-00393', 'mnt-02854']",muy alto,122
16379,rotura,2024-10-06T00:00:00.000000Z,abierta,['627-69-5200'],['mnt-01153'],medio,16379-ESTADO-abierta
16380,mal funcionamiento,2024-01-21T00:00:00.000000Z,abierta,['310-02-8683'],['mnt-10282'],alto,16380-ESTADO-abierta
16381,rotura,2024-07-18T00:00:00.000000Z,cerrada,['951-96-6157'],['mnt-01081'],medio,137
16382,rotura,2024-09-08T00:00:00.000000Z,abierta,['607-99-8682'],['mnt-08670'],medio,16382-ESTADO-abierta
16383,mal funcionamiento,2024-01-02T00:00:00.000000Z,cerrada,['542-18-1224'],"['mnt-00723', 'mnt-03463', 'mnt-03515', 'mnt-05582']",alto,267
16384,mal funcionamiento,2024-02-01T00:00:00.000000Z,cerrada,['690-11-8503'],['mnt-09126'],alto,75
16385,rotura,2024-06-01T00:00:00.000000Z,abierta,['815-60-6043'],['mnt-04421'],medio,16385-ESTADO-abierta
16386,mal funcionamiento,2023-11-22T00:00:00.000000Z,cerrada,['634-78-8495'],['mnt-00546'],alto,72
16387,rotura,2023-12-31T00:00:00.000000Z,abierta,['709-62-3627'],"['mnt-02867', 'mnt-03816']",medio,16387-ESTADO-abierta
16388,desgaste,2024-09-28T00:00:00.000000Z,abierta,['130-13-8226'],['mnt-11544'],muy alto,16388-ESTADO-abierta
16389,mal funcionamiento,2024-05-25T00:00:00.000000Z,abierta,['471-78-0270'],['mnt-01802'],alto,16389-ESTADO-abierta
16390,desgaste,2024-07-31T00:00:00.000000Z,cerrada,['768-91-8662'],['mnt-12511'],muy alto,114
16391,desgaste,2024-03-03T00:00:00.000000Z,cerrada,['967-94-6308'],['mnt-07993'],muy alto,148
16392,vandalismo,2023-12-19T00:00:00.000000Z,abierta,['344-21-3655'],"['mnt-05363', 'mnt-10922']",bajo,16392-ESTADO-abierta
16393,rotura,2024-03-23T00:00:00.000000Z,abierta,['157-41-0071'],['mnt-14339'],medio,16393-ESTADO-abierta
16394,rotura,2024-08-30T00:00:00.000000Z,abierta,['330-47-3348'],"['mnt-11766', 'mnt-14883']",medio,16394-ESTADO-abierta
16395,desgaste,2024-07-13T00:00:00.000000Z,abierta,['903-67-5291'],['mnt-06373'],muy alto,16395-ESTADO-abierta
16396,desgaste,2024-10-08T00:00:00.000000Z,cerrada,['111-74-2551'],"['mnt-05410', 'mnt-05513']",muy alto,53
16397,mal funcionamiento,2024-03-25T00:00:00.000000Z,abierta,['691-01-7757'],['mnt-02285'],alto,16397-ESTADO-abierta
16398,vandalismo,2024-01-13T00:00:00.000000Z,abierta,['933-22-7606'],"['mnt-03422', 'mnt-06428', 'mnt-13489']",bajo,16398-ESTADO-abierta
16399,desgaste,2024-09-20T00:00:00.000000Z,cerrada,['746-04-4935'],"['mnt-01576', 'mnt-04666']",muy alto,324
16400,desgaste,2024-06-10T00:00:00.000000Z,cerrada,['992-62-1680'],['mnt-07442'],muy alto,207
16401,desgaste,2024-03-27T00:00:00.000000Z,cerrada,['820-31-3969'],"['mnt-03627', 'mnt-10050']",muy alto,108
16402,mal funcionamiento,2024-08-10T00:00:00.000000Z,cerrada,['107-00-5867'],"['mnt-02520', 'mnt-10419']",alto,78
16403,vandalismo,2024-01-13T00:00:00.000000Z,cerrada,['998-34-4421'],['mnt-01532'],bajo,14
16404,desgaste,2024-02-19T00:00:00.000000Z,cerrada,['821-11-8778'],['mnt-01846'],muy alto,31
16405,rotura,2024-02-01T00:00:00.000000Z,cerrada,['246-14-7602'],['mnt-08102'],medio,84
16406,rotura,2024-03-20T00:00:00.000000Z,cerrada,['955-32-8836'],['mnt-06659'],medio,181
16407,rotura,2024-07-09T00:00:00.000000Z,abierta,['166-45-6290'],['mnt-02719'],medio,16407-ESTADO-abierta
16408,desgaste,2024-09-18T00:00:00.000000Z,abierta,['596-47-3683'],['mnt-11961'],muy alto,16408-ESTADO-abierta
16409,mal funcionamiento,2024-09-04T00:00:00.000000Z,abierta,['998-58-5831'],['mnt-07368'],alto,16409-ESTADO-abierta
16410,mal funcionamiento,2023-11-16T00:00:00.000000Z,cerrada,['827-72-4027'],['mnt-11519'],alto,256
16411,vandalismo,2024-12-07T00:00:00.000000Z,abierta,['022-19-0677'],['mnt-02280'],bajo,16411-ESTADO-abierta
16412,mal funcionamiento,2024-05-02T00:00:00.000000Z,cerrada,['924-53-5504'],"['mnt-00167', 'mnt-02640']",alto,183
16413,mal funcionamiento,2024-03-17T00:00:00.000000Z,abierta,['289-55-2531'],"['mnt-01943', 'mnt-12778']",alto,16413-ESTADO-abierta
16414,vandalismo,2023-10-23T00:00:00.000000Z,abierta,['678-63-6289'],['mnt-10989'],bajo,16414-ESTADO-abierta
16415,vandalismo,2024-05-26T00:00:00.000000Z,abierta,['183-05-5276'],"['mnt-03390', 'mnt-10471']",bajo,16415-ESTADO-abierta
16416,desgaste,2024-12-10T00:00:00.000000Z,cerrada,['837-40-7805'],['mnt-10889'],muy alto,134
16417,rotura,2024-07-12T00:00:00.000000Z,abierta,['922-31-1886'],"['mnt-10062', 'mnt-12784']",medio,16417-ESTADO-abierta
16418,vandalismo,2024-10-06T00:00:00.000000Z,cerrada,['335-46-6509'],['mnt-13392'],bajo,68
16419,rotura,2024-03-18T00:00:00.000000Z,cerrada,['879-83-7214'],['mnt-08071'],medio,43
16420,vandalismo,2023-11-19T00:00:00.000000Z,cerrada,['145-90-7740'],['mnt-05904'],bajo,140
16421,mal funcionamiento,2024-02-08T00:00:00.000000Z,cerrada,['188-71-2426'],['mnt-02466'],alto,226
16422,vandalismo,2023-11-23T00:00:00.000000Z,abierta,['121-29-3682'],['mnt-12188'],bajo,16422-ESTADO-abierta
16423,rotura,2024-03-22T00:00:00.000000Z,cerrada,['162-55-0144'],['mnt-14567'],medio,36
16424,vandalismo,2023-12-09T00:00:00.000000Z,abierta,['491-22-2382'],['mnt-08859'],bajo,16424-ESTADO-abierta
16425,vandalismo,2023-11-19T00:00:00.000000Z,cerrada,['858-65-5408'],['mnt-00291'],bajo,290
16426,vandalismo,2024-02-01T00:00:00.000000Z,abierta,['367-10-4674'],['mnt-00252'],bajo,16426-ESTADO-abierta
16427,vandalismo,2024-07-08T00:00:00.000000Z,cerrada,['024-82-3448'],['mnt-09640'],bajo,49
16428,mal funcionamiento,2024-06-04T00:00:00.000000Z,cerrada,['103-69-7333'],['mnt-11532'],alto,97
16429,rotura,2024-10-12T00:00:00.000000Z,abierta,['525-44-7911'],"['mnt-03789', 'mnt-05250', 'mnt-10166']",medio,16429-ESTADO-abierta
16430,mal funcionamiento,2024-01-27T00:00:00.000000Z,cerrada,['426-17-7982'],['mnt-00509'],alto,221
16431,rotura,2024-08-05T00:00:00.000000Z,cerrada,['836-30-2034'],['mnt-04248'],medio,148
16432,mal funcionamiento,2024-01-21T00:00:00.000000Z,abierta,['388-09-7562'],['mnt-13800'],alto,16432-ESTADO-abierta
16433,vandalismo,2023-12-20T00:00:00.000000Z,abierta,['503-78-3713'],['mnt-11393'],bajo,16433-ESTADO-abierta
16434,desgaste,2024-05-30T00:00:00.000000Z,abierta,['159-40-5926'],"['mnt-01419', 'mnt-11630']",muy alto,16434-ESTADO-abierta
16435,rotura,2023-10-24T00:00:00.000000Z,cerrada,['920-37-5061'],['mnt-11455'],medio,245
16436,desgaste,2024-03-16T00:00:00.000000Z,cerrada,['772-06-3259'],['mnt-02229'],muy alto,188
16437,mal funcionamiento,2024-04-22T00:00:00.000000Z,abierta,['922-29-0076'],['mnt-06807'],alto,16437-ESTADO-abierta
16438,desgaste,2024-04-02T00:00:00.000000Z,cerrada,['769-79-9632'],['mnt-00240'],muy alto,6
16439,rotura,2024-01-31T00:00:00.000000Z,abierta,['094-41-8024'],"['mnt-01599', 'mnt-11319']",medio,16439-ESTADO-abierta
16440,mal funcionamiento,2024-08-30T00:00:00.000000Z,cerrada,['185-73-3558'],['mnt-02719'],alto,73
16441,vandalismo,2024-01-19T00:00:00.000000Z,abierta,['942-18-3874'],['mnt-14359'],bajo,16441-ESTADO-abierta
16442,rotura,2024-02-13T00:00:00.000000Z,cerrada,['572-97-4777'],['mnt-08107'],medio,74
16443,rotura,2024-04-06T00:00:00.000000Z,cerrada,['396-71-7536'],"['mnt-06058', 'mnt-08094']",medio,141
16444,mal funcionamiento,2024-08-07T00:00:00.000000Z,abierta,['603-34-1803'],['mnt-13108'],alto,16444-ESTADO-abierta
16445,mal funcionamiento,2024-07-15T00:00:00.000000Z,cerrada,['673-64-0821'],['mnt-02771'],alto,80
16446,mal funcionamiento,2024-05-27T00:00:00.000000Z,cerrada,['449-44-9554'],['mnt-08361'],alto,23
16447,vandalismo,2024-07-22T00:00:00.000000Z,abierta,['614-29-3004'],['mnt-03629'],bajo,16447-ESTADO-abierta
16448,vandalismo,2023-11-29T00:00:00.000000Z,abierta,['745-26-0039'],"['mnt-05945', 'mnt-10791']",bajo,16448-ESTADO-abierta
16449,mal funcionamiento,2024-06-16T00:00:00.000000Z,cerrada,['709-28-7769'],['mnt-03286'],alto,192
16450,rotura,2023-06-12T00:00:00.000000Z,abierta,['001-04-9561'],"['mnt-05710', 'mnt-05737', 'mnt-08037', 'mnt-13397']",medio,16450-ESTADO-abierta
16451,desgaste,2024-09-01T00:00:00.000000Z,abierta,['378-56-0283'],"['mnt-08567', 'mnt-14216']",muy alto,16451-ESTADO-abierta
16452,rotura,2024-07-07T00:00:00.000000Z,abierta,['657-15-6397'],['mnt-06720'],medio,16452-ESTADO-abierta
16453,vandalismo,2024-07-18T00:00:00.000000Z,abierta,['851-87-2934'],['mnt-10967'],bajo,16453-ESTADO-abierta
16454,rotura,2023-10-28T00:00:00.000000Z,abierta,['016-06-5913'],['mnt-04181'],medio,16454-ESTADO-abierta
16455,mal funcionamiento,2024-03-19T00:00:00.000000Z,abierta,['792-76-5914'],['mnt-06101'],alto,16455-ESTADO-abierta
16456,rotura,2023-10-29T00:00:00.000000Z,abierta,['293-49-7565'],"['mnt-04029', 'mnt-05523']",medio,16456-ESTADO-abierta
16457,mal funcionamiento,2024-02-08T00:00:00.000000Z,cerrada,['127-75-9864'],['mnt-06526'],alto,61
16458,rotura,2024-09-08T00:00:00.000000Z,cerrada,['074-25-1820'],['mnt-02252'],medio,259
16459,mal funcionamiento,2023-12-11T00:00:00.000000Z,abierta,['656-93-4353'],"['mnt-05072', 'mnt-08621']",alto,16459-ESTADO-abierta
16460,desgaste,2024-02-13T00:00:00.000000Z,cerrada,['380-52-9476'],['mnt-13931'],muy alto,104
16461,desgaste,2024-01-07T00:00:00.000000Z,abierta,['012-17-3864'],['mnt-14097'],muy alto,16461-ESTADO-abierta
16462,mal funcionamiento,2024-03-07T00:00:00.000000Z,abierta,['777-73-7288'],['mnt-14409'],alto,16462-ESTADO-abierta
16463,mal funcionamiento,2024-04-15T00:00:00.000000Z,cerrada,['282-30-1884'],['mnt-00974'],alto,10
16464,mal funcionamiento,2024-04-08T00:00:00.000000Z,abierta,['764-07-9609'],['mnt-05967'],alto,16464-ESTADO-abierta
16465,mal funcionamiento,2024-05-31T00:00:00.000000Z,cerrada,['860-76-5486'],['mnt-12941'],alto,113
16466,rotura,2024-01-30T00:00:00.000000Z,abierta,['365-05-0740'],['mnt-07717'],medio,16466-ESTADO-abierta
16467,rotura,2024-02-19T00:00:00.000000Z,cerrada,['965-97-5177'],['mnt-09157'],medio,229
16468,vandalismo,2024-01-10T00:00:00.000000Z,cerrada,['888-99-5847'],['mnt-00818'],bajo,222
16469,mal funcionamiento,2024-03-09T00:00:00.000000Z,cerrada,['743-49-2091'],['mnt-11340'],alto,81
16470,vandalismo,2024-06-16T00:00:00.000000Z,abierta,['408-22-9781'],['mnt-08941'],bajo,16470-ESTADO-abierta
16471,vandalismo,2024-04-16T00:00:00.000000Z,cerrada,['206-72-3364'],"['mnt-10318', 'mnt-13917']",bajo,30
16472,rotura,2023-10-22T00:00:00.000000Z,cerrada,['600-62-7184'],['mnt-10969'],medio,409
16473,rotura,2024-09-08T00:00:00.000000Z,abierta,['342-07-6171'],['mnt-06086'],medio,16473-ESTADO-abierta
16474,vandalismo,2024-04-16T00:00:00.000000Z,abierta,['024-82-3448'],['mnt-09453'],bajo,16474-ESTADO-abierta
16475,rotura,2024-09-21T00:00:00.000000Z,cerrada,['889-34-2169'],['mnt-12263'],medio,15
16476,mal funcionamiento,2024-06-20T00:00:00.000000Z,cerrada,['147-81-8578'],['mnt-01529'],alto,214
16477,vandalismo,2024-06-22T00:00:00.000000Z,cerrada,['132-67-1231'],"['mnt-06900', 'mnt-10135']",bajo,27
16478,mal funcionamiento,2023-12-13T00:00:00.000000Z,cerrada,['455-55-7252'],['mnt-07169'],alto,163
16479,desgaste,2024-03-01T00:00:00.000000Z,abierta,['239-11-8368'],['mnt-14635'],muy alto,16479-ESTADO-abierta
16480,vandalismo,2024-01-30T00:00:00.000000Z,cerrada,['837-71-6783'],['mnt-05163'],bajo,61
16481,desgaste,2023-10-30T00:00:00.000000Z,abierta,['231-13-4340'],['mnt-00552'],muy alto,16481-ESTADO-abierta
16482,desgaste,2024-01-03T00:00:00.000000Z,abierta,['678-67-7704'],"['mnt-03143', 'mnt-10312']",muy alto,16482-ESTADO-abierta
16483,mal funcionamiento,2024-05-02T00:00:00.000000Z,abierta,['018-48-4998'],['mnt-06334'],alto,16483-ESTADO-abierta
16484,rotura,2024-09-28T00:00:00.000000Z,cerrada,['422-09-7742'],['mnt-11167'],medio,172
16485,vandalismo,2024-05-29T00:00:00.000000Z,cerrada,['672-89-3744'],['mnt-06348'],bajo,211
16486,rotura,2024-03-09T00:00:00.000000Z,cerrada,['150-79-5813'],['mnt-04178'],medio,139
16487,desgaste,2023-11-11T00:00:00.000000Z,cerrada,['708-55-8001'],['mnt-03628'],muy alto,37
16488,mal funcionamiento,2023-11-14T00:00:00.000000Z,cerrada,['340-20-3663'],['mnt-07985'],alto,177
16489,desgaste,2024-01-12T00:00:00.000000Z,cerrada,['898-10-0708'],['mnt-07157'],muy alto,138
16490,mal funcionamiento,2024-07-04T00:00:00.000000Z,abierta,['826-89-3425'],['mnt-13527'],alto,16490-ESTADO-abierta
16491,vandalismo,2023-10-26T00:00:00.000000Z,cerrada,['599-76-3821'],['mnt-03579'],bajo,292
16492,vandalismo,2024-04-25T00:00:00.000000Z,cerrada,['069-33-8509'],['mnt-10826'],bajo,27
16493,mal funcionamiento,2024-09-02T00:00:00.000000Z,cerrada,['593-69-8841'],['mnt-01965'],alto,214
16494,rotura,2024-06-06T00:00:00.000000Z,cerrada,['898-44-4425'],['mnt-00894'],medio,148
16495,rotura,2024-03-05T00:00:00.000000Z,cerrada,['937-56-7949'],['mnt-02943'],medio,163
16496,desgaste,2024-03-04T00:00:00.000000Z,cerrada,['952-59-7111'],['mnt-03303'],muy alto,182
16497,mal funcionamiento,2023-12-11T00:00:00.000000Z,abierta,['690-68-6676'],['mnt-04590'],alto,16497-ESTADO-abierta
16498,desgaste,2023-12-14T00:00:00.000000Z,cerrada,['480-36-7736'],"['mnt-01876', 'mnt-03166']",muy alto,222
16499,mal funcionamiento,2024-03-21T00:00:00.000000Z,cerrada,['695-41-6168'],"['mnt-03983', 'mnt-04023', 'mnt-07554']",alto,127
16500,desgaste,2024-11-10T00:00:00.000000Z,cerrada,['208-35-3381'],['mnt-08150'],muy alto,45
16501,rotura,2024-02-14T00:00:00.000000Z,cerrada,['931-29-4425'],['mnt-03118'],medio,84
16502,mal funcionamiento,2024-02-02T00:00:00.000000Z,cerrada,['147-64-6003'],['mnt-06105'],alto,193
16503,mal funcionamiento,2023-11-24T00:00:00.000000Z,abierta,['634-00-8382'],"['mnt-07110', 'mnt-07540']",alto,16503-ESTADO-abierta
16504,mal funcionamiento,2024-04-03T00:00:00.000000Z,abierta,['143-61-2625'],['mnt-00918'],alto,16504-ESTADO-abierta
16505,rotura,2024-09-23T00:00:00.000000Z,cerrada,['150-44-9737'],"['mnt-08033', 'mnt-14540']",medio,76
16506,mal funcionamiento,2024-08-17T00:00:00.000000Z,cerrada,['562-64-6545'],['mnt-08766'],alto,88
16507,mal funcionamiento,2023-12-09T00:00:00.000000Z,abierta,['646-12-9332'],"['mnt-00047', 'mnt-02815']",alto,16507-ESTADO-abierta
16508,desgaste,2024-06-28T00:00:00.000000Z,abierta,['826-54-0694'],['mnt-12069'],muy alto,16508-ESTADO-abierta
16509,rotura,2024-04-11T00:00:00.000000Z,cerrada,['557-44-0945'],['mnt-07838'],medio,119
16510,desgaste,2024-05-14T00:00:00.000000Z,cerrada,['463-49-0550'],"['mnt-06343', 'mnt-11482']",muy alto,130
